race,activities
1,"s,240,o,60,o,5,o,10,o,25,o,90,o,170,o,20,o,100,s,120,o,15,o,165,s,420"
1,"s,60,o,60,o,45,o,5,c,230,o,40,c,205,o,35,o,10,w,110,o,15,o,15,o,55,o,25,o,60,o,20,o,5,o,15,o,70,o,10,s,350"
1,"s,420,o,20,o,60,o,120,o,5,o,10,o,5,o,1,o,5,o,164,o,8,o,20,o,20,o,72,o,20,o,45,o,20,o,5,o,5,o,175,s,240"
1,"s,120,o,10,o,5,o,5,o,5,o,15,o,10,o,2,o,5,o,10,c,238,o,40,c,115,o,20,o,30,o,15,o,1,o,25,w,45,s,30,o,5,o,10,o,10,o,159,o,30,o,180,o,10,o,10,o,15,s,265"
1,"s,420,o,30,o,30,o,90,o,60,o,10,o,140,o,60,s,420,o,5,o,5,s,170"
1,"s,120,o,30,o,15,o,30,o,15,c,263,o,20,c,60,o,15,s,120,o,90,o,15,w,60,o,107,s,480"
1,"s,120,o,20,o,10,o,10,o,120,o,20,o,5,c,15,c,190,o,30,c,160,o,2,o,5,o,5,o,5,o,13,o,10,w,220,o,30,w,135,o,15,o,45,s,255"
1,"o,360,o,5,o,355,o,5,o,355,o,5,o,175,s,180"
1,"s,120,o,40,o,15,c,275,o,30,c,135,o,15,s,30,o,60,o,45,o,135,o,15,o,120,o,30,o,45,s,330"
2,"s,150,o,30,o,1,o,1,o,5,c,223,o,60,c,145,o,5,s,340,o,180,o,90,o,60,s,150"
1,"s,330,o,60,o,30,o,120,o,60,o,20,o,360,o,60,o,2,o,10,o,60,o,10,o,108,s,210"
1,"s,150,o,10,o,20,o,5,o,3,o,15,w,52,c,170,o,45,o,10,c,135,o,15,w,30,o,90,o,20,o,10,o,60,o,30,o,60,w,30,o,120,s,360"
1,"s,360,o,10,o,20,o,10,o,45,o,5,o,30,o,50,o,10,o,15,o,45,o,10,o,5,o,30,o,5,o,20,o,5,o,10,w,35,o,15,w,15,o,10,o,20,o,10,o,120,o,10,o,15,o,15,o,10,s,480"
1,"s,90,o,90,o,15,o,15,o,30,c,190,o,35,c,205,o,10,o,20,o,30,o,120,o,20,o,30,w,210,o,45,s,285"
1,"s,15,o,35,o,10,o,20,o,10,o,165,o,30,o,210,o,30,o,75,o,20,s,120,o,115,o,30,o,15,o,90,o,15,o,165,s,270"
1,"s,180,o,60,o,15,o,405,o,5,o,15,o,5,o,20,o,135,o,15,o,105,o,30,o,10,o,15,o,20,o,5,o,310,o,25,o,1,o,5,o,10,o,30,o,19"
1,"s,180,o,2,o,15,o,30,o,223,o,20,o,10,o,60,o,210,o,50,o,160,o,60,s,420"
1,"s,240,o,15,o,15,w,75,o,10,c,320,o,10,w,60,o,5,o,10,o,10,o,10,o,60,o,10,o,30,o,200,s,360"
1,"s,210,w,150,o,30,o,15,o,15,w,30,o,120,o,90,o,30,o,10,o,60,o,15,o,60,o,10,o,30,o,60,o,90,o,10,o,30,o,5,o,35,o,25,w,70,s,240"
1,"s,90,o,30,o,10,c,50,o,7,o,2,o,5,o,2,o,5,o,20,o,5,o,5,o,15,o,40,c,248,o,13,o,13,c,95,o,15,w,80,o,30,o,10,o,1,o,1,o,15,o,60,o,15,o,5,o,10,o,13,o,10,o,70,o,20,o,10,o,20,o,10,s,390"
1,"s,240,o,5,o,5,o,10,o,90,o,40,o,10,o,10,s,60,o,10,o,60,o,15,o,20,o,10,o,20,o,10,o,30,o,30,o,60,o,10,s,60,o,30,o,5,o,30,o,10,o,60,o,10,o,20,o,30,o,5,o,10,o,5,o,30,s,390"
1,"s,270,o,20,o,40,o,15,c,75,o,5,o,235,o,45,o,255,o,15,o,15,o,10,o,20,o,10,o,20,o,50,o,40,o,60,s,240"
2,"s,360,o,30,o,20,w,70,o,15,o,60,o,180,o,45,o,30,o,60,w,120,o,90,o,30,o,60,s,270"
1,"s,180,o,20,o,30,o,15,o,20,o,1,o,5,o,539,o,20,o,30,o,15,o,35,o,40,o,30,o,100,s,360"
1,"s,270,o,60,o,5,o,20,o,70,o,60,o,20,o,45,o,115,o,15,o,10,o,15,o,20,o,120,o,45,o,105,o,150,o,60,s,235"
1,"s,300,o,20,o,60,o,90,o,20,o,60,o,140,o,120,o,60,o,60,o,60,o,60,o,60,o,30,o,90,o,90,s,120"
1,"s,330,o,60,o,15,o,45,o,75,o,10,o,5,o,90,o,10,o,20,o,90,o,15,o,60,o,65,o,15,o,70,o,10,o,2,o,93,o,15,o,10,s,35,s,300"
4,"s,90,o,1,o,10,o,5,o,15,o,2,o,25,o,392,o,30,o,120,o,90,w,210,o,3,s,447"
1,"s,270,o,15,o,30,o,20,o,10,o,5,o,10,o,20,o,10,o,15,o,10,o,10,o,10,o,40,o,105,o,10,o,130,o,15,o,165,o,15,o,105,o,10,s,410"
1,"s,270,o,330,o,120,o,90,o,60,o,5,o,85,o,30,o,150,o,5,s,295"
1,"s,300,o,20,o,40,o,5,o,30,o,1,o,10,c,50,o,10,o,15,o,2,o,15,o,10,o,15,o,5,o,10,o,5,o,10,o,15,o,15,o,30,o,5,w,222,o,15,o,10,o,10,o,30,o,20,w,90,o,25,o,280,s,120"
1,"s,240,o,30,o,60,o,150,o,30,o,90,o,3,o,120,o,3,o,60,o,45,o,30,o,60,o,129,s,390"
1,"s,210,o,5,w,60,o,15,o,45,o,25,o,120,o,15,o,10,o,5,o,30,o,5,o,10,o,30,o,300,o,20,o,130,o,10,o,20,o,70,w,30,o,25,s,250"
1,"s,150,o,5,o,30,o,1,o,6,o,25,o,15,c,428,o,25,o,2,o,5,o,2,o,26,o,15,o,15,o,5,o,15,o,6,o,4,o,10,o,20,o,15,o,30,o,77,w,120,o,28,o,2,o,30,o,20,s,218,s,90"
2,"s,390,o,15,o,5,o,15,o,20,o,60,o,15,o,30,o,2,o,4,o,15,o,60,o,2,o,5,o,222,o,40,o,120,o,30,o,2,o,20,s,90,s,278"
1,"s,420,o,20,o,5,o,2,o,30,o,20,w,523,o,60,w,180,s,180"
4,"s,720,o,10,o,120,o,17,o,60,o,10,o,30,o,11,o,402,s,60"
1,"s,480,o,60,o,60,o,15,o,90,o,45,o,330,s,360"
1,"s,270,o,20,o,7,o,183,o,10,o,30,o,180,o,110,o,20,o,7,o,123,o,10,o,15,o,125,s,330"
1,"s,480,o,30,o,135,o,15,o,30,o,30,o,30,o,30,o,60,o,270,o,30,o,15,o,60,s,225"
1,"s,240,o,45,o,10,o,30,c,185,o,30,o,20,o,10,o,30,o,10,w,200,o,60,o,10,o,10,o,60,o,5,o,10,o,60,o,10,o,1,o,15,o,30,o,74,o,5,s,280"
1,"s,270,o,120,o,60,o,120,o,15,o,30,o,120,o,60,w,60,o,30,o,30,o,120,o,180,o,15,s,210"
1,"s,240,o,30,o,60,o,15,o,5,o,5,o,275,o,2,o,2,o,116,o,30,c,225,o,15,c,30,o,30,o,5,o,10,s,345"
1,"s,110,o,60,o,15,c,235,o,20,c,215,o,15,o,15,o,5,w,60,o,70,o,25,o,60,o,25,o,60,o,10,s,440"
1,"s,120,o,30,o,15,o,60,c,90,c,90,w,40,c,40,o,30,c,90,o,15,w,120,o,30,o,120,w,60,o,5,w,120,o,15,o,30,s,320"
1,"s,180,o,20,o,10,o,30,o,10,c,139,w,15,c,94,o,7,o,20,w,13,o,1,o,7,c,96,o,7,o,10,o,60,o,45,w,30,o,45,o,20,o,1,o,30,o,45,o,120,o,1,o,24,o,15,o,25,o,30,s,290"
1,"s,240,o,10,o,30,o,10,o,30,o,120,o,60,o,60,o,15,o,30,o,5,o,60,o,15,o,60,o,95,o,30,o,120,o,10,o,30,s,410"
2,"s,420,o,67,o,30,o,20,o,180,o,15,o,108,o,5,o,20,o,15,o,10,o,5,o,30,o,60,o,25,o,60,o,45,o,45,o,60,s,220"
2,"s,420,o,30,o,90,o,5,o,60,o,30,s,85,o,120,o,30,o,180,o,60,o,35,o,120,o,10,o,85,o,35,s,45"
1,"s,390,o,15,o,3,o,30,o,90,o,150,o,30,o,90,o,45,o,30,o,20,o,60,o,60,o,60,o,120,s,247"
1,"s,360,o,10,o,5,w,165,o,90,o,15,o,75,w,120,o,20,o,40,o,90,o,60,o,5,o,5,s,380"
1,"s,240,o,30,o,10,o,25,o,10,o,7,o,3,o,10,o,15,o,130,o,15,o,105,c,60,w,90,o,10,o,20,w,60,o,10,o,20,o,30,w,90,o,40,o,30,o,50,o,90,s,240"
1,"s,240,o,10,o,15,o,5,o,30,o,45,o,15,o,105,o,10,o,5,o,3,o,5,o,15,o,10,o,5,o,105,o,30,o,5,o,5,o,3,o,35,o,10,o,15,o,40,o,15,o,5,o,10,o,5,o,30,o,60,o,30,o,5,o,10,o,4,o,20,o,20,o,5,o,15,s,440"
1,"s,165,o,15,o,120,o,15,o,15,o,20,w,60,w,60,o,60,o,30,o,25,o,15,o,5,o,45,o,15,w,45,o,60,o,3,o,10,o,2,o,5,o,60,o,2,o,20,o,5,o,45,o,20,o,120,o,90,o,20,s,268"
1,"s,170,o,10,o,15,o,35,o,60,o,60,o,35,o,25,o,60,o,90,o,45,o,5,o,15,o,60,o,5,o,45,o,30,o,20,o,20,o,30,w,60,o,25,o,90,o,15,o,20,s,395"
1,"s,240,o,30,o,20,o,15,o,30,o,90,o,45,o,15,o,45,o,90,o,10,o,45,o,35,o,20,o,15,o,30,o,5,o,15,o,45,o,20,o,120,o,10,o,30,o,5,s,415"
1,"s,240,o,45,o,15,o,30,o,20,o,80,o,5,o,20,o,25,o,45,o,10,o,15,o,20,o,2,o,10,o,60,o,10,o,10,o,10,o,20,o,15,o,5,o,5,o,2,o,20,o,20,o,10,w,251,s,420"
2,"s,120,o,15,o,5,o,3,o,9,o,20,o,10,c,13,c,440,o,25,s,90,w,120,o,120,o,30,o,30,o,60,s,330"
1,"s,120,o,20,o,60,c,385,o,30,o,240,o,1,o,40,o,1,o,15,o,120,o,48,s,360"
1,"s,300,o,20,o,100,o,180,o,60,o,60,o,9,o,81,o,9,o,81,o,180,s,360"
1,"s,330,o,90,o,30,o,20,c,280,o,20,o,15,o,10,o,5,o,40,w,120,o,5,o,90,o,5,o,90,o,10,s,280"
1,"o,30,o,90,o,20,o,130,o,15,o,150,o,240,o,30,o,30,o,30,w,45,w,150,o,15,w,135,o,5,s,325"
1,"s,120,o,30,o,150,o,120,o,30,o,30,w,300,o,60,o,60,o,60,o,30,w,30,s,420"
1,"s,180,o,45,o,5,c,280,o,20,w,10,c,130,o,65,o,5,o,1,w,24,o,5,o,160,o,5,o,55,o,10,o,5,o,10,w,35,o,30,s,360"
1,"s,135,o,30,o,3,o,7,o,9,o,21,o,7,c,282,o,31,c,109,o,5,o,141,o,7,o,10,o,10,o,30,w,105,o,30,w,33,o,5,w,40,o,5,w,100,o,5,o,30,s,250"
1,"s,300,o,15,o,9,o,10,o,120,o,10,o,10,o,10,o,10,o,30,o,30,o,10,o,2,o,120,o,10,o,174,o,35,o,30,o,5,o,120,o,120,o,5,s,255"
4,"s,660,o,30,o,120,o,90,o,60,o,45,o,15,o,120,s,300"
4,"s,480,o,20,o,220,o,5,o,145,o,2,o,60,w,60,o,88,s,360"
1,"s,120,o,30,o,30,o,20,c,250,o,30,c,155,o,25,o,120,o,30,o,30,o,30,w,210,s,360"
1,"s,90,o,90,o,20,o,15,o,265,o,60,o,180,o,10,o,50,o,30,c,240,o,45,w,60,o,30,o,30,o,30,s,195"
1,"s,240,o,30,o,30,o,30,c,690,o,30,o,60,o,45,o,165,s,120"
1,"s,480,o,30,c,180,o,120,o,15,o,5,s,120,o,115,o,15,o,90,o,30,s,240"
1,"s,150,o,50,o,15,c,265,o,15,o,30,w,95,o,15,c,145,o,15,w,180,o,120,o,10,s,335"
1,"s,285,o,20,o,20,o,45,o,20,o,10,o,100,o,10,o,25,o,20,o,15,o,105,o,10,o,30,o,15,o,35,o,10,o,3,o,12,o,10,o,25,o,40,o,120,o,10,o,20,w,105,o,180,s,140"
1,"s,210,o,15,o,10,o,20,o,20,o,30,o,60,o,5,o,60,o,5,o,45,o,30,o,5,o,5,o,5,o,30,o,120,o,30,o,30,o,30,o,15,o,3,o,15,o,3,o,15,o,180,o,10,o,15,o,30,o,20,o,5,o,120,o,30,o,30,s,184"
1,"s,120,o,90,o,30,o,15,o,120,o,10,o,120,o,10,o,15,o,10,o,15,o,40,o,30,o,30,o,120,o,10,o,60,o,60,o,60,o,60,s,415"
1,"s,120,o,90,o,15,o,105,o,15,o,60,o,15,o,20,o,20,o,140,o,20,s,45,w,120,o,20,o,15,o,60,o,110,o,60,o,45,w,60,s,285"
1,"s,180,o,20,o,280,o,30,c,30,o,180,o,180,o,40,o,50,o,120,s,330"
1,"s,285,o,30,o,10,o,10,o,175,o,15,o,105,o,5,o,120,o,10,o,5,o,10,o,30,o,15,o,120,o,15,o,10,o,15,o,45,o,10,o,30,o,3,s,367"
1,"s,180,o,15,o,15,o,15,o,15,o,270,o,40,o,20,o,60,w,180,o,40,o,20,w,150,o,15,w,165,o,30,s,210"
1,"s,360,o,180,o,5,o,120,o,30,o,145,o,120,o,30,o,60,o,30,s,360"
2,"s,90,o,55,o,1,o,9,o,20,o,25,c,250,o,15,o,45,c,125,o,20,o,40,o,7,o,10,o,53,o,7,s,158,o,150,s,40,s,320"
2,"s,75,o,60,o,15,o,10,o,320,o,30,o,240,o,10,w,45,o,10,o,10,o,10,o,15,o,20,w,60,o,20,o,30,s,460"
1,"s,120,o,20,o,15,o,15,o,5,o,5,o,25,c,295,o,30,c,100,o,10,o,5,s,60,w,120,o,15,o,25,o,5,o,135,o,20,w,30,o,10,s,375"
1,"s,210,o,30,o,60,o,45,o,60,o,120,o,2,o,120,o,2,o,30,o,10,o,120,o,5,o,30,o,10,o,30,o,15,o,120,o,3,o,120,o,5,o,60,o,5,o,10,o,15,o,60,o,45,o,90,o,8"
1,"s,240,o,60,o,20,o,55,o,105,o,20,o,30,s,160,o,180,o,30,o,75,o,75,s,390"
1,"s,60,o,90,o,10,o,75,c,245,o,25,c,120,o,7,o,58,o,10,o,80,o,90,o,15,o,45,o,30,o,5,w,205,s,270"
4,"s,360,o,30,o,60,o,60,o,30,o,30,o,180,o,60,o,30,w,120,o,60,o,30,o,30,s,360"
1,"s,150,o,60,o,30,o,35,o,85,o,15,o,105,o,40,o,230,o,35,o,60,o,30,o,60,o,175,o,90,o,15,s,225"
1,"s,90,o,30,o,5,o,5,c,330,o,33,c,197,o,15,o,10,o,15,o,40,o,10,o,5,o,10,o,45,o,150,o,10,o,5,o,45,o,5,w,25,o,15,o,45,s,300"
2,"s,240,o,240,o,30,o,300,w,150,o,90,s,390"
3,"s,240,w,180,o,30,o,90,w,240,o,60,s,120,w,150,o,60,s,270"
1,"s,120,o,30,o,2,o,60,o,5,o,10,o,1,o,10,o,2,w,60,o,45,o,2,o,15,o,2,c,26,c,75,c,15,c,75,o,15,c,75,o,5,o,10,o,20,o,1,o,15,o,60,o,10,o,104,o,30,o,5,o,120,o,10,o,15,o,60,o,10,s,320"
1,"s,270,w,330,o,3,o,177,o,3,o,30,o,3,o,40,o,104,o,40,o,30,o,3,w,227,o,10,s,170"
4,"s,300,o,10,o,10,o,10,o,5,w,55,c,320,o,15,o,20,w,55,o,50,w,50,o,30,w,60,o,30,o,60,w,120,o,20,s,220"
1,"s,300,o,120,o,15,o,25,o,20,o,15,o,10,o,15,w,90,o,110,o,15,o,15,o,150,o,25,o,245,o,15,s,255"
1,"s,420,o,10,o,120,o,30,o,20,o,120,o,20,o,120,o,10,o,90,o,10,o,230,o,10,o,10,s,220"
1,"s,300,o,10,o,15,w,60,o,60,o,30,o,30,o,60,o,60,o,15,o,20,o,60,o,30,o,15,o,15,o,30,o,15,o,15,o,60,o,30,o,30,o,60,o,30,o,30,o,15,s,345"
1,"s,120,o,60,o,5,o,15,o,2,o,10,c,270,o,30,c,43,o,15,o,20,o,15,c,115,o,5,o,15,o,70,o,15,o,45,o,6,o,1,o,60,o,113,s,60,s,330"
4,"s,195,o,45,o,1,o,20,o,15,c,74,o,15,w,120,o,1,o,25,o,15,c,50,o,15,w,90,o,120,o,5,o,10,o,1,o,5,o,15,w,150,o,180,s,63,s,210"
1,"s,180,o,10,o,10,o,2,o,8,c,330,o,2,o,2,o,15,s,131,o,60,o,75,o,20,o,1,o,15,o,114,o,5,o,5,o,2,o,10,o,5,o,20,o,15,o,5,o,38,s,360"
1,"s,60,o,60,o,10,c,500,o,10,o,30,o,20,o,10,w,120,o,260,o,5,s,355"
1,"s,120,o,5,o,10,o,7,o,38,o,60,o,7,c,197,o,51,c,193,o,32,o,120,o,45,o,105,o,20,o,130,s,300"
4,"s,150,o,30,o,10,o,20,c,310,o,50,c,120,o,20,o,20,o,65,o,30,o,30,c,120,o,165,s,300"
1,"s,150,o,45,o,10,o,10,o,30,o,2,o,10,o,60,o,10,o,60,o,10,o,143,o,25,o,90,o,10,o,5,o,15,o,20,o,15,o,30,o,15,o,45,o,45,o,85,o,20,o,120,s,360"
1,"s,140,o,10,o,5,o,5,o,25,o,15,o,2,c,270,o,32,c,136,o,25,o,55,o,1,o,5,o,2,o,120,o,15,o,5,o,2,o,120,s,450"
1,"s,300,o,10,o,3,o,15,o,30,o,40,o,5,o,15,o,5,o,60,o,5,w,300,o,15,o,5,w,60,o,7,o,60,o,265,o,7,o,10,o,103,s,120"
1,"s,240,w,120,o,60,o,60,o,60,o,40,c,170,w,90,c,180,o,60,o,60,o,60,s,240"
1,"s,300,o,20,o,5,o,5,o,15,o,15,o,60,o,30,o,30,o,25,o,7,o,2,o,1,o,15,o,160,o,5,o,25,w,120,o,30,o,60,o,60,o,30,o,160,o,6,s,254"
1,"s,120,o,5,o,5,o,35,o,10,o,10,o,40,o,25,c,260,o,30,o,120,o,40,o,45,o,30,o,15,o,20,o,30,o,100,o,10,o,5,o,40,w,150,o,15,s,280"
2,"s,300,o,20,o,30,o,35,o,120,o,15,o,260,o,2,o,30,o,15,o,1,o,30,o,20,o,232,o,10,o,50,s,270"
1,"s,300,o,60,o,10,o,2,o,828,o,10,s,230"
1,"s,270,o,45,o,15,c,15,c,75,o,15,o,105,o,5,o,10,o,15,o,5,o,15,o,20,o,15,o,215,o,5,o,50,o,15,o,5,o,10,o,5,o,6,o,45,o,15,o,5,w,109,o,45,s,285"
1,"s,330,o,30,o,15,o,120,o,180,o,20,o,15,o,10,o,15,o,20,w,180,s,505"
1,"o,20,o,25,o,75,w,60,c,300,o,60,s,30,o,5,o,120,o,30,o,60,w,240,s,415"
4,"s,120,o,60,o,5,o,445,o,20,o,5,w,60,s,185,o,150,w,90,s,300"
1,"s,450,o,30,o,90,o,5,c,75,o,30,o,10,o,5,o,115,o,30,o,15,o,195,o,30,o,10,o,20,o,30,s,300"
2,"s,180,o,60,o,40,o,15,o,20,o,20,o,25,o,60,o,180,o,10,o,10,o,20,o,25,o,5,o,5,o,12,o,60,s,108,o,210,o,15,w,45,o,20,s,295"
4,"s,225,o,20,o,40,o,10,o,5,c,240,w,30,o,5,o,10,o,30,o,10,o,120,o,30,o,30,w,90,o,10,o,20,o,45,o,10,o,60,o,2,o,15,o,5,o,5,o,20,o,120,o,10,s,223"
2,"s,300,o,30,o,10,o,5,w,45,c,75,o,5,o,25,o,25,o,110,o,30,o,45,o,45,w,75,o,15,c,170,o,15,o,15,w,70,o,30,s,300"
1,"s,300,o,240,o,60,o,120,o,240,o,30,o,330,o,120"
1,"s,150,o,45,o,15,o,5,o,10,o,10,o,10,c,35,c,220,o,20,c,175,o,15,o,5,o,75,o,10,o,30,o,120,o,30,o,130,o,30,s,300"
1,"s,210,o,20,o,5,c,80,w,45,o,5,o,90,w,25,o,15,o,60,s,90,w,90,o,10,c,185,o,5,o,10,o,5,o,15,o,55,o,2,o,60,o,28,o,15,o,135,o,15,o,15,s,150"
1,"s,240,o,45,o,15,o,60,o,10,c,75,o,5,o,30,o,5,w,10,c,75,o,10,o,60,o,15,o,60,o,60,o,105,o,15,o,10,o,90,o,5,o,15,o,10,o,20,o,95,s,300"
2,"s,420,o,60,w,180,o,60,o,10,o,60,o,25,o,10,o,75,o,150,o,25,o,120,s,245"
1,"s,120,o,30,o,5,o,15,o,10,c,406,o,5,o,309,o,30,o,90,o,20,s,400"
2,"o,195,o,30,o,40,s,215,o,15,o,10,o,15,o,20,o,10,o,7,o,20,o,5,o,25,o,1,o,3,o,6,o,10,s,183,o,25,o,20,o,3,o,42,o,11,o,30,o,27,o,7,o,11,o,25,o,2,o,3,o,1,o,7,o,146,o,25,o,7,o,4,o,12,s,222"
1,"s,150,o,60,o,10,o,15,c,65,w,120,c,120,o,10,o,30,o,10,w,190,o,10,w,50,o,60,o,120,o,30,w,210,s,180"
1,"s,330,o,15,o,10,o,65,o,12,o,20,o,12,o,20,o,40,o,316,o,40,o,5,o,12,o,5,o,12,o,15,o,30,o,15,w,76,o,30,o,15,s,345"
1,"s,120,o,15,o,45,o,30,o,1,o,30,o,239,o,10,o,20,o,10,o,320,o,5,o,5,o,5,o,90,o,5,o,30,o,20,o,30,o,10,o,5,o,30,s,365"
2,"s,420,o,15,o,120,o,120,o,30,o,30,o,30,o,105,o,10,o,260,s,300"
1,"s,300,o,10,o,30,o,60,s,120,o,10,o,120,o,60,o,120,o,120,o,5,o,45,o,45,o,275,s,120"
1,"s,165,o,10,o,15,o,7,c,238,o,20,o,10,o,5,o,10,o,3,o,57,o,20,o,45,s,180,o,60,o,45,w,180,o,30,o,20,s,320"
2,"o,90,o,30,o,6,o,60,o,30,o,249,o,60,o,75,o,15,o,195,o,15,o,45,o,20,o,10,o,15,o,35,o,6,o,5,o,10,o,45,s,154,o,180,s,90"
1,"s,180,o,40,o,20,o,10,c,410,o,30,w,20,o,5,o,30,o,30,o,35,o,30,o,30,o,90,o,60,o,60,s,360"
2,"s,120,o,45,o,15,o,20,o,15,o,25,c,435,o,20,o,35,o,20,o,30,w,20,o,120,o,100,o,90,s,330"
1,"s,300,o,20,o,10,o,10,o,170,o,10,o,5,o,10,o,30,s,155,o,10,o,120,o,5,o,2,o,30,o,10,o,30,o,180,o,10,o,140,o,60,s,123"
1,"s,60,o,90,o,20,o,15,o,15,o,10,c,440,o,2,o,10,o,10,o,5,o,30,o,20,o,15,o,10,o,20,w,60,o,15,o,5,o,120,o,60,o,20,o,5,o,15,w,5,o,5,s,358"
2,"s,240,o,35,o,6,c,139,s,60,w,30,c,200,o,6,o,12,o,3,o,15,o,5,w,269,o,4,o,10,o,45,o,121,o,20,o,10,o,20,o,30,s,160"
2,"s,360,o,90,o,20,o,20,o,10,o,20,o,45,o,10,o,20,o,20,o,10,o,185,o,80,o,10,o,10,o,170,o,10,o,50,o,20,s,280"
1,"s,120,o,2,o,20,o,10,o,10,o,2,o,10,o,5,o,5,c,30,o,11,c,247,o,30,c,148,o,20,o,30,o,20,o,15,o,5,o,10,o,120,o,5,o,30,o,20,o,10,w,265,o,5,s,235"
2,"s,240,o,1,o,15,o,5,o,35,o,60,o,120,o,30,o,45,o,109,o,30,o,20,o,10,o,15,o,225,o,15,o,105,o,2,s,48,s,310"
2,"s,120,o,5,o,5,o,20,o,20,o,430,o,30,o,110,o,30,o,30,o,20,o,260,o,20,s,340"
1,"s,90,o,30,o,10,o,10,o,5,o,30,o,350,o,15,o,15,o,20,o,85,o,5,o,20,o,5,o,30,o,5,o,5,o,10,o,25,o,20,o,15,o,10,o,30,o,10,o,5,o,15,o,30,o,20,o,10,o,10,o,30,o,30,o,10,o,10,o,15,o,30,o,15,s,300,o,15,s,45"
1,"s,270,o,4,o,120,o,30,o,116,o,30,o,30,w,90,o,5,o,145,o,20,o,145,o,10,o,35,o,5,o,55,w,60,s,270"
1,"s,420,o,5,o,120,o,20,o,15,o,120,o,10,o,60,o,10,o,20,o,5,o,15,o,5,o,120,o,30,w,180,s,285"
1,"s,120,o,60,o,15,o,10,o,25,c,190,w,120,o,10,o,30,o,15,c,95,o,15,o,90,o,15,o,30,o,15,o,45,o,10,o,80,o,20,w,130,s,300"
1,"s,150,o,10,o,30,o,50,c,240,o,25,c,155,o,30,w,60,o,30,o,30,o,30,o,120,s,480"
2,"s,480,w,240,o,60,o,30,o,5,o,10,w,135,s,480"
1,"s,150,w,60,o,20,o,4,o,5,o,4,o,297,o,30,c,180,o,8,o,60,o,15,o,5,o,45,w,40,o,5,c,122,o,20,o,15,o,5,o,5,w,45,o,10,o,20,s,270"
1,"s,180,o,20,o,10,o,15,o,5,o,20,c,258,o,53,c,159,o,15,o,45,o,45,o,15,o,60,o,15,o,105,o,120,s,300"
1,"s,90,o,5,o,5,o,10,o,10,o,10,o,10,o,10,o,20,o,10,o,10,o,10,o,5,o,10,o,490,o,10,o,5,o,10,o,25,o,30,o,10,c,150,o,10,o,5,o,45,o,30,o,30,o,5,o,25,w,30,o,60,o,15,s,240"
1,"s,90,o,30,o,60,o,330,o,5,o,5,o,150,o,10,o,15,o,5,o,20,o,5,o,1,o,5,o,60,o,10,o,90,o,20,o,120,o,15,o,15,o,139,s,240"
1,"s,300,o,60,w,120,o,120,s,180,o,10,o,15,o,60,o,30,w,20,w,30,w,20,o,30,o,60,o,30,o,5,s,350"
1,"s,150,o,15,o,10,w,20,o,10,c,245,o,10,o,20,o,30,o,10,o,60,o,30,o,30,o,30,o,30,o,10,o,15,o,30,s,100,o,20,o,30,w,60,o,5,o,120,o,5,s,345"
1,"s,240,o,30,o,60,o,45,o,20,c,100,o,15,o,20,o,40,o,15,o,15,o,90,o,20,o,130,o,20,o,40,o,20,w,70,o,30,s,420"
2,"s,120,o,60,o,10,o,20,c,270,o,20,o,20,o,110,o,60,o,60,o,15,o,180,o,30,o,15,o,30,o,90,o,2,s,328"
1,"s,300,o,10,o,10,o,30,o,100,o,45,o,5,o,10,o,15,o,30,o,3,o,10,o,3,o,10,o,10,o,10,o,15,o,45,o,15,o,10,o,10,o,5,o,10,o,10,o,5,o,15,o,140,o,10,o,5,o,10,o,30,o,10,o,10,o,10,o,5,o,15,o,5,o,5,o,3,o,10,o,1,o,10,o,7,o,15,o,10,o,30,o,15,o,43,o,10,s,290"
1,"s,210,o,45,o,15,o,10,o,10,o,100,o,10,o,65,o,60,o,225,o,15,o,60,o,30,o,90,o,20,o,5,o,10,o,45,o,45,o,5,o,45,o,15,o,15,s,290"
1,"s,145,o,30,o,10,o,3,o,2,o,5,o,10,o,25,c,285,o,10,o,30,c,105,o,10,o,10,o,5,o,3,o,10,o,30,o,20,o,60,w,60,o,62,o,30,s,480"
1,"o,60,o,10,o,2,o,10,o,10,o,58,o,15,o,15,o,10,o,2,o,10,s,188,o,15,o,5,o,30,o,120,o,2,o,8,o,5,o,60,o,5,o,2,o,30,o,30,o,30,o,15,o,3,o,1,o,10,o,154,o,3,o,3,o,10,o,30,o,30,o,15,o,30,s,194,o,150,s,60"
1,"s,180,o,30,s,30,o,10,o,10,o,220,o,5,o,45,o,5,o,245,o,10,o,60,o,30,w,30,o,80,o,15,o,15,o,30,s,390"
1,"s,450,o,150,o,120,o,15,o,105,o,15,o,135,o,5,o,25,s,420"
1,"s,120,o,5,o,1,o,5,o,49,o,10,o,2,o,10,o,46,o,2,c,2,c,228,o,10,o,5,o,19,c,156,o,2,o,3,o,15,o,15,o,2,o,10,o,10,o,15,w,68,o,20,o,130,o,5,o,10,o,7,o,158,s,300"
1,"s,240,o,135,o,15,o,20,o,7,o,40,o,7,o,15,o,10,o,8,o,120,o,8,w,150,o,155,w,120,s,390"
1,"s,360,o,15,o,20,o,8,o,5,o,2,o,5,o,30,o,15,o,8,o,60,o,30,o,2,o,15,o,10,o,10,o,10,o,20,o,90,o,10,o,10,o,10,o,20,o,135,w,75,o,5,w,90,o,15,o,15,o,10,o,5,o,2,o,15,o,10,w,60,o,2,o,10,o,10,s,216"
